severity,category,word,destination,message
INFO,protected-word-authored-but-filtered,modernize,Flight B Digital Use It,Protected word remains authored in the digital source but is classified as runtime-filtered. Keep the protection gate intact.
INFO,protected-word-authored-but-filtered,classify,Flight B Digital Use It,Protected word remains authored in the digital source but is classified as runtime-filtered. Keep the protection gate intact.
INFO,protected-word-authored-but-filtered,chronology,Flight C Digital Use It,Protected word remains authored in the digital source but is classified as runtime-filtered. Keep the protection gate intact.
INFO,protected-source-word-outside-master-inventory,disruptive,Student Digital,Authored digital word is outside the master inventory but is fully blocked at runtime by protection/question filtering. Treat as source-hygiene evidence rather than a live canonical inventory gap.
INFO,change-it-local-family-word,act,Student Digital Change It,Change It-local family/base word is intentionally authored in the Change It family source. It is not automatically a canonical master-inventory gap.
INFO,change-it-local-family-word,actively,Student Digital Change It,Change It-local family/base word is intentionally authored in the Change It family source. It is not automatically a canonical master-inventory gap.
INFO,change-it-local-family-word,quick,Student Digital Change It,Change It-local family/base word is intentionally authored in the Change It family source. It is not automatically a canonical master-inventory gap.
INFO,change-it-local-family-word,quicker,Student Digital Change It,Change It-local family/base word is intentionally authored in the Change It family source. It is not automatically a canonical master-inventory gap.
INFO,change-it-local-family-word,quickness,Student Digital Change It,Change It-local family/base word is intentionally authored in the Change It family source. It is not automatically a canonical master-inventory gap.
INFO,change-it-local-family-word,jump,Student Digital Change It,Change It-local family/base word is intentionally authored in the Change It family source. It is not automatically a canonical master-inventory gap.
INFO,change-it-local-family-word,jumper,Student Digital Change It,Change It-local family/base word is intentionally authored in the Change It family source. It is not automatically a canonical master-inventory gap.
INFO,change-it-local-family-word,book,Student Digital Change It,Change It-local family/base word is intentionally authored in the Change It family source. It is not automatically a canonical master-inventory gap.
INFO,change-it-local-family-word,booked,Student Digital Change It,Change It-local family/base word is intentionally authored in the Change It family source. It is not automatically a canonical master-inventory gap.
INFO,change-it-local-family-word,booking,Student Digital Change It,Change It-local family/base word is intentionally authored in the Change It family source. It is not automatically a canonical master-inventory gap.
INFO,change-it-local-family-word,box,Student Digital Change It,Change It-local family/base word is intentionally authored in the Change It family source. It is not automatically a canonical master-inventory gap.
INFO,change-it-local-family-word,boxed,Student Digital Change It,Change It-local family/base word is intentionally authored in the Change It family source. It is not automatically a canonical master-inventory gap.
INFO,change-it-local-family-word,boxing,Student Digital Change It,Change It-local family/base word is intentionally authored in the Change It family source. It is not automatically a canonical master-inventory gap.
INFO,change-it-local-family-word,tall,Student Digital Change It,Change It-local family/base word is intentionally authored in the Change It family source. It is not automatically a canonical master-inventory gap.
INFO,change-it-local-family-word,tallness,Student Digital Change It,Change It-local family/base word is intentionally authored in the Change It family source. It is not automatically a canonical master-inventory gap.
INFO,change-it-local-family-word,fast,Student Digital Change It,Change It-local family/base word is intentionally authored in the Change It family source. It is not automatically a canonical master-inventory gap.
INFO,change-it-local-family-word,fastness,Student Digital Change It,Change It-local family/base word is intentionally authored in the Change It family source. It is not automatically a canonical master-inventory gap.
INFO,change-it-local-family-word,move,Student Digital Change It,Change It-local family/base word is intentionally authored in the Change It family source. It is not automatically a canonical master-inventory gap.
INFO,digital-word-approved-alternate-source,moving,Student Digital,"Digital word is not a master-word-inventory row, but it is supplied through the approved teacher-word-extension source. Do not create a duplicate master entry solely for this reason."
INFO,digital-word-approved-alternate-source,movable,Student Digital,"Digital word is not a master-word-inventory row, but it is supplied through the approved teacher-word-extension source. Do not create a duplicate master entry solely for this reason."
INFO,change-it-local-family-word,danger,Student Digital Change It,Change It-local family/base word is intentionally authored in the Change It family source. It is not automatically a canonical master-inventory gap.
INFO,change-it-local-family-word,dangerously,Student Digital Change It,Change It-local family/base word is intentionally authored in the Change It family source. It is not automatically a canonical master-inventory gap.
INFO,change-it-local-family-word,endanger,Student Digital Change It,Change It-local family/base word is intentionally authored in the Change It family source. It is not automatically a canonical master-inventory gap.
INFO,change-it-local-family-word,music,Student Digital Change It,Change It-local family/base word is intentionally authored in the Change It family source. It is not automatically a canonical master-inventory gap.
INFO,change-it-local-family-word,musician,Student Digital Change It,Change It-local family/base word is intentionally authored in the Change It family source. It is not automatically a canonical master-inventory gap.
INFO,change-it-local-family-word,musically,Student Digital Change It,Change It-local family/base word is intentionally authored in the Change It family source. It is not automatically a canonical master-inventory gap.
INFO,change-it-local-family-word,art,Student Digital Change It,Change It-local family/base word is intentionally authored in the Change It family source. It is not automatically a canonical master-inventory gap.
INFO,change-it-local-family-word,artistic,Student Digital Change It,Change It-local family/base word is intentionally authored in the Change It family source. It is not automatically a canonical master-inventory gap.
INFO,change-it-local-family-word,artistically,Student Digital Change It,Change It-local family/base word is intentionally authored in the Change It family source. It is not automatically a canonical master-inventory gap.
INFO,change-it-local-family-word,credibly,Student Digital Change It,Change It-local family/base word is intentionally authored in the Change It family source. It is not automatically a canonical master-inventory gap.
INFO,change-it-local-family-word,persist,Student Digital Change It,Change It-local family/base word is intentionally authored in the Change It family source. It is not automatically a canonical master-inventory gap.
INFO,change-it-local-family-word,persistent,Student Digital Change It,Change It-local family/base word is intentionally authored in the Change It family source. It is not automatically a canonical master-inventory gap.
INFO,change-it-local-family-word,persistently,Student Digital Change It,Change It-local family/base word is intentionally authored in the Change It family source. It is not automatically a canonical master-inventory gap.
INFO,change-it-local-family-word,perform,Student Digital Change It,Change It-local family/base word is intentionally authored in the Change It family source. It is not automatically a canonical master-inventory gap.
INFO,change-it-local-family-word,performer,Student Digital Change It,Change It-local family/base word is intentionally authored in the Change It family source. It is not automatically a canonical master-inventory gap.
INFO,change-it-local-family-word,performing,Student Digital Change It,Change It-local family/base word is intentionally authored in the Change It family source. It is not automatically a canonical master-inventory gap.
INFO,change-it-local-family-word,exist,Student Digital Change It,Change It-local family/base word is intentionally authored in the Change It family source. It is not automatically a canonical master-inventory gap.
INFO,change-it-local-family-word,existing,Student Digital Change It,Change It-local family/base word is intentionally authored in the Change It family source. It is not automatically a canonical master-inventory gap.
INFO,change-it-local-family-word,existent,Student Digital Change It,Change It-local family/base word is intentionally authored in the Change It family source. It is not automatically a canonical master-inventory gap.
INFO,change-it-local-family-word,vocally,Student Digital Change It,Change It-local family/base word is intentionally authored in the Change It family source. It is not automatically a canonical master-inventory gap.
